arrest_key,arrest_date,pd_cd,pd_desc,ky_cd,ofns_desc,law_code,law_cat_cd,arrest_boro,arrest_precinct,jurisdiction_code,age_group,perp_sex,perp_race,x_coord_cd,y_coord_cd,latitude,longitude,geocoded_column
261515653,2023-01-06T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,M,17,0,25-44,F,WHITE HISPANIC,991528,213161,40.751753,-73.973731,"{'type': 'Point', 'coordinates': [-73.973731, 40.751753]}"
261925902,2023-01-14T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,Q,109,0,<18,M,BLACK,1030206,215367,40.757691,-73.834115,"{'type': 'Point', 'coordinates': [-73.834115, 40.757691]}"
261437584,2023-01-05T00:00:00.000,461,UNAUTHORIZED USE VEHICLE 2,126,MISCELLANEOUS PENAL LAW,PL 1650600,F,K,69,0,18-24,M,BLACK,1011595,173607,40.64314548474872,-73.90146557917389,"{'type': 'Point', 'coordinates': [-73.90146557917389, 40.64314548474872]}"
262325297,2023-01-22T00:00:00.000,792,CRIMINAL POSSESSION WEAPON,118,DANGEROUS WEAPONS,PL 265031B,F,Q,110,0,18-24,M,WHITE HISPANIC,1020232,210719,40.744981,-73.870144,"{'type': 'Point', 'coordinates': [-73.870144, 40.744981]}"
262835735,2023-02-01T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,69,0,25-44,M,BLACK,1010719,172862,40.64110328222585,-73.90462506022259,"{'type': 'Point', 'coordinates': [-73.90462506022259, 40.64110328222585]}"
262262568,2023-01-20T00:00:00.000,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553501,F,B,42,0,<18,M,WHITE HISPANIC,1015773,240835,40.82765564,-73.88609567,"{'type': 'Point', 'coordinates': [-73.88609567, 40.82765564]}"
262108815,2023-01-18T00:00:00.000,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,BURGLARY,PL 1402000,F,B,43,0,45-64,F,WHITE HISPANIC,1020183,239282,40.823378,-73.870168,"{'type': 'Point', 'coordinates': [-73.870168, 40.823378]}"
261359432,2023-01-04T00:00:00.000,847,"NY STATE LAWS,UNCLASSIFIED FEL",125,NYS LAWS-UNCLASSIFIED FELONY,VTL05110FE,F,B,40,0,45-64,M,WHITE HISPANIC,1007580,235710,40.81361441,-73.91571782,"{'type': 'Point', 'coordinates': [-73.91571782, 40.81361441]}"
261536450,2023-01-07T00:00:00.000,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,FORGERY,PL 1702500,F,M,20,0,25-44,M,BLACK,989368,223555,40.78028156,-73.98151992,"{'type': 'Point', 'coordinates': [-73.98151992, 40.78028156]}"
262047011,2023-01-17T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,113,0,18-24,M,BLACK,1042371,184681,40.6733926,-73.79047282,"{'type': 'Point', 'coordinates': [-73.79047282, 40.6733926]}"
263810600,2023-02-17T00:00:00.000,707,"IMPERSONATION 2, PUBLIC SERVAN",340,FRAUDS,PL 1902300,M,B,49,1,18-24,F,BLACK HISPANIC,1020872,251395,40.85662005364863,-73.86761344964741,"{'type': 'Point', 'coordinates': [-73.86761344964741, 40.85662005364863]}"
261719368,2023-01-11T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,Q,102,0,25-44,M,WHITE HISPANIC,1031076,193778,40.69843,-73.831128,"{'type': 'Point', 'coordinates': [-73.831128, 40.69843]}"
261611520,2023-01-09T00:00:00.000,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,FORGERY,PL 1701004,F,B,41,1,45-64,M,BLACK,1014509,238113,40.82018895,-73.89067524,"{'type': 'Point', 'coordinates': [-73.89067524, 40.82018895]}"
261251442,2023-01-02T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,108,0,25-44,M,BLACK,998448,208963,40.740221,-73.948764,"{'type': 'Point', 'coordinates': [-73.948764, 40.740221]}"
261233318,2023-01-02T00:00:00.000,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,BURGLARY,PL 1402000,F,M,28,0,25-44,M,BLACK,997439,233857,40.80855,-73.952355,"{'type': 'Point', 'coordinates': [-73.952355, 40.80855]}"
261719346,2023-01-11T00:00:00.000,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,B,44,0,25-44,M,BLACK HISPANIC,1009143,242912,40.83338,-73.910044,"{'type': 'Point', 'coordinates': [-73.910044, 40.83338]}"
263558945,2023-02-13T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,49,0,25-44,M,BLACK,1020571,249016,40.850092,-73.868713,"{'type': 'Point', 'coordinates': [-73.868713, 40.850092]}"
262038128,2023-01-17T00:00:00.000,49,U.S. CODE UNCLASSIFIED,995,FOR OTHER AUTHORITIES,FOA9000049,,B,49,0,18-24,M,BLACK,1028978,246342,40.842714,-73.838342,"{'type': 'Point', 'coordinates': [-73.838342, 40.842714]}"
261653260,2023-01-10T00:00:00.000,792,CRIMINAL POSSESSION WEAPON,118,DANGEROUS WEAPONS,PL 265031B,F,K,71,0,25-44,M,BLACK,997631,178915,40.657749,-73.951772,"{'type': 'Point', 'coordinates': [-73.951772, 40.657749]}"
262363999,2023-01-23T00:00:00.000,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,PL 2403002,M,K,78,0,25-44,M,BLACK,991360,187427,40.681119,-73.974365,"{'type': 'Point', 'coordinates': [-73.974365, 40.681119]}"
262739287,2023-01-31T00:00:00.000,199,AGGRAVATED CRIMINAL CONTEMPT,126,MISCELLANEOUS PENAL LAW,PL 2155203,F,K,60,0,25-44,M,BLACK,990796,149587,40.577258,-73.976436,"{'type': 'Point', 'coordinates': [-73.976436, 40.577258]}"
263766686,2023-02-17T00:00:00.000,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,PL 2200300,M,Q,103,0,45-64,M,BLACK,1037244,194747,40.70105357,-73.8088765,"{'type': 'Point', 'coordinates': [-73.8088765, 40.70105357]}"
262567041,2023-01-26T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,90,0,25-44,M,BLACK,998047,196303,40.70547235,-73.95023769,"{'type': 'Point', 'coordinates': [-73.95023769, 40.70547235]}"
264970687,2023-03-11T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,Q,105,0,25-44,M,AMERICAN INDIAN/ALASKAN NATIVE,1052340,186526,40.678387,-73.754514,"{'type': 'Point', 'coordinates': [-73.754514, 40.678387]}"
262610062,2023-01-27T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL05110MU,M,M,26,0,25-44,M,BLACK HISPANIC,997267,236233,40.81507111,-73.95297364,"{'type': 'Point', 'coordinates': [-73.95297364, 40.81507111]}"
261271264,2023-01-03T00:00:00.000,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1600500,F,B,46,0,25-44,M,BLACK,1011750,250274,40.853578,-73.900591,"{'type': 'Point', 'coordinates': [-73.900591, 40.853578]}"
262189852,2023-01-20T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,S,121,0,45-64,M,WHITE HISPANIC,946627,170580,40.63479932,-74.13555302,"{'type': 'Point', 'coordinates': [-74.13555302, 40.63479932]}"
261796830,2023-01-12T00:00:00.000,793,WEAPONS POSSESSION 3,118,DANGEROUS WEAPONS,PL 2650201,F,K,84,1,18-24,M,ASIAN / PACIFIC ISLANDER,988381,190867,40.690561593300316,-73.98510385556358,"{'type': 'Point', 'coordinates': [-73.98510385556358, 40.690561593300316]}"
261446983,2023-01-06T00:00:00.000,462,UNAUTHORIZED USE VEHICLE 3,353,UNAUTHORIZED USE OF A VEHICLE,PL 1650503,M,B,44,0,18-24,M,BLACK,1003791,242739,40.83291621,-73.92938552,"{'type': 'Point', 'coordinates': [-73.92938552, 40.83291621]}"
262421012,2023-01-24T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,14,0,18-24,F,BLACK,985473,214114,40.754372,-73.995585,"{'type': 'Point', 'coordinates': [-73.995585, 40.754372]}"
261283957,2023-01-03T00:00:00.000,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,K,60,2,45-64,M,BLACK,986947,149565,40.5772,-73.990289,"{'type': 'Point', 'coordinates': [-73.990289, 40.5772]}"
261747179,2023-01-11T00:00:00.000,705,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,PL 1702000,M,B,47,0,25-44,M,BLACK,1022508,261990,40.88569311,-73.86163891,"{'type': 'Point', 'coordinates': [-73.86163891, 40.88569311]}"
262394973,2023-01-24T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,Q,114,0,45-64,M,WHITE HISPANIC,1009728,215761,40.758855,-73.908031,"{'type': 'Point', 'coordinates': [-73.908031, 40.758855]}"
261782929,2023-01-12T00:00:00.000,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,FORGERY,PL 1701003,F,M,34,0,25-44,M,BLACK HISPANIC,1005899,255704,40.86849636,-73.92172607,"{'type': 'Point', 'coordinates': [-73.92172607, 40.86849636]}"
262640554,2023-01-28T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,K,62,0,25-44,F,WHITE,982231,159531,40.604553,-74.007268,"{'type': 'Point', 'coordinates': [-74.007268, 40.604553]}"
263133046,2023-02-06T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 120051H,F,K,70,0,<18,M,BLACK,999105,169429,40.63170752,-73.94648097,"{'type': 'Point', 'coordinates': [-73.94648097, 40.63170752]}"
264432054,2023-03-01T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,78,1,<18,F,BLACK,990502,188496,40.68405249798437,-73.97745785403545,"{'type': 'Point', 'coordinates': [-73.97745785403545, 40.68405249798437]}"
261661824,2023-01-10T00:00:00.000,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,BURGLARY,PL 1402000,F,M,1,0,25-44,M,WHITE HISPANIC,982148,201784,40.720528,-74.007582,"{'type': 'Point', 'coordinates': [-74.007582, 40.720528]}"
264186401,2023-02-24T00:00:00.000,507,"CONTROLLED SUBSTANCE, POSSESSI",117,DANGEROUS DRUGS,PL 2200605,F,Q,102,0,25-44,M,WHITE HISPANIC,1027842,190655,40.68987331,-73.84281133,"{'type': 'Point', 'coordinates': [-73.84281133, 40.68987331]}"
263729086,2023-02-16T00:00:00.000,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,PL 2200300,M,K,76,2,25-44,M,BLACK,982622,184999,40.674457,-74.005868,"{'type': 'Point', 'coordinates': [-74.005868, 40.674457]}"
261543312,2023-01-07T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,112,0,45-64,M,BLACK,1028505,204841,40.72880716553963,-73.8403273829808,"{'type': 'Point', 'coordinates': [-73.8403273829808, 40.72880716553963]}"
264707245,2023-03-08T00:00:00.000,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553001,F,M,6,0,18-24,M,WHITE,982745,206647,40.733876,-74.005428,"{'type': 'Point', 'coordinates': [-74.005428, 40.733876]}"
262792904,2023-01-31T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,103,0,18-24,F,BLACK,1052716,197809,40.709354,-73.753045,"{'type': 'Point', 'coordinates': [-73.753045, 40.709354]}"
261661850,2023-01-10T00:00:00.000,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,PL 2403002,M,Q,109,0,18-24,M,WHITE,1032084,216954,40.762037,-73.827328,"{'type': 'Point', 'coordinates': [-73.827328, 40.762037]}"
264658078,2023-03-07T00:00:00.000,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,K,61,2,45-64,M,BLACK,1001807,156562,40.596387,-73.936778,"{'type': 'Point', 'coordinates': [-73.936778, 40.596387]}"
263265695,2023-02-08T00:00:00.000,707,"IMPERSONATION 2, PUBLIC SERVAN",340,FRAUDS,PL 1902501,M,Q,105,0,25-44,M,BLACK,1056310,192641,40.6951384,-73.74013763,"{'type': 'Point', 'coordinates': [-73.74013763, 40.6951384]}"
262636579,2023-01-28T00:00:00.000,380,"ROBBERY,CAR JACKING",105,ROBBERY,PL 1601003,F,B,42,0,18-24,M,BLACK,1016161,243994,40.836327,-73.884678,"{'type': 'Point', 'coordinates': [-73.884678, 40.836327]}"
261688414,2023-01-10T00:00:00.000,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,FORGERY,PL 1702500,F,K,62,0,25-44,M,BLACK,984173,156307,40.59570279,-74.00027726,"{'type': 'Point', 'coordinates': [-74.00027726, 40.59570279]}"
262715647,2023-01-30T00:00:00.000,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,K,90,0,25-44,F,BLACK,994402,196047,40.704776,-73.963383,"{'type': 'Point', 'coordinates': [-73.963383, 40.704776]}"
261816835,2023-01-12T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,B,44,0,45-64,F,BLACK,1003363,238988,40.822622,-73.930942,"{'type': 'Point', 'coordinates': [-73.930942, 40.822622]}"
263894780,2023-02-19T00:00:00.000,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,B,42,0,25-44,M,BLACK HISPANIC,1010206,241775,40.830256,-73.906205,"{'type': 'Point', 'coordinates': [-73.906205, 40.830256]}"
262004763,2023-01-16T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,Q,115,0,45-64,M,WHITE,1018713,214945,40.756585,-73.875603,"{'type': 'Point', 'coordinates': [-73.875603, 40.756585]}"
263446904,2023-02-11T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,62,0,25-44,M,ASIAN / PACIFIC ISLANDER,985474,157957,40.60023163,-73.99559229,"{'type': 'Point', 'coordinates': [-73.99559229, 40.60023163]}"
262038165,2023-01-17T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,20,0,25-44,F,BLACK,991040,225092,40.784499,-73.97548,"{'type': 'Point', 'coordinates': [-73.97548, 40.784499]}"
264260405,2023-02-26T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,K,84,0,45-64,M,BLACK,988837,191028,40.691005,-73.983456,"{'type': 'Point', 'coordinates': [-73.983456, 40.691005]}"
263040211,2023-02-04T00:00:00.000,792,CRIMINAL POSSESSION WEAPON,118,DANGEROUS WEAPONS,PL 265031B,F,K,90,0,25-44,M,BLACK HISPANIC,1005905,197738,40.7093953469662,-73.92189126358346,"{'type': 'Point', 'coordinates': [-73.92189126358346, 40.7093953469662]}"
263558306,2023-02-14T00:00:00.000,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,PL 2200300,M,B,44,0,25-44,M,BLACK,1005786,245589,40.840736,-73.922167,"{'type': 'Point', 'coordinates': [-73.922167, 40.840736]}"
264640224,2023-03-06T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,B,49,0,25-44,M,BLACK,1027430,251104,40.855793,-73.843908,"{'type': 'Point', 'coordinates': [-73.843908, 40.855793]}"
261793947,2023-01-12T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,S,120,0,25-44,M,BLACK,962808,174275,40.644996,-74.077263,"{'type': 'Point', 'coordinates': [-74.077263, 40.644996]}"
262661687,2023-01-28T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,105,0,25-44,M,BLACK,1057320,181626,40.664898,-73.736614,"{'type': 'Point', 'coordinates': [-73.736614, 40.664898]}"
264374921,2023-03-01T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,83,0,25-44,M,BLACK HISPANIC,1002972,193013,40.696434,-73.932481,"{'type': 'Point', 'coordinates': [-73.932481, 40.696434]}"
262407321,2023-01-24T00:00:00.000,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,PL 2200300,M,M,34,1,25-44,M,WHITE HISPANIC,1001324,249292,40.85090739,-73.93828373,"{'type': 'Point', 'coordinates': [-73.93828373, 40.85090739]}"
265293055,2023-03-18T00:00:00.000,201,"TRESPASS 4,CRIMINAL SUB 2",678,MISCELLANEOUS PENAL LAW,PL 1400500,V,B,49,0,25-44,M,BLACK,1023696,251496,40.8568851,-73.85740426,"{'type': 'Point', 'coordinates': [-73.85740426, 40.8568851]}"
265230720,2023-03-16T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,B,49,0,45-64,M,BLACK,1022810,254199,40.86431,-73.86059,"{'type': 'Point', 'coordinates': [-73.86059, 40.86431]}"
261503940,2023-01-06T00:00:00.000,705,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,PL 1702000,M,M,25,0,25-44,M,WHITE HISPANIC,1002826,229067,40.795393,-73.932909,"{'type': 'Point', 'coordinates': [-73.932909, 40.795393]}"
261275958,2023-01-03T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,5,0,65+,M,ASIAN / PACIFIC ISLANDER,985874,200702,40.71756,-73.994141,"{'type': 'Point', 'coordinates': [-73.994141, 40.71756]}"
261872726,2023-01-13T00:00:00.000,268,CRIMINAL MIS 2 & 3,121,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,K,88,0,45-64,M,BLACK,991150,192509,40.695068,-73.975116,"{'type': 'Point', 'coordinates': [-73.975116, 40.695068]}"
262683008,2023-01-29T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,105,0,25-44,F,BLACK,1047626,181715,40.66521556214256,-73.77155643018676,"{'type': 'Point', 'coordinates': [-73.77155643018676, 40.66521556214256]}"
263495934,2023-02-12T00:00:00.000,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,Q,105,0,25-44,M,BLACK,1057766,203992,40.726284,-73.73476,"{'type': 'Point', 'coordinates': [-73.73476, 40.726284]}"
261307866,2023-01-04T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,M,33,0,65+,M,ASIAN / PACIFIC ISLANDER,1000568,245906,40.841616,-73.941022,"{'type': 'Point', 'coordinates': [-73.941022, 40.841616]}"
261509869,2023-01-07T00:00:00.000,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,FORGERY,PL 1701501,F,Q,109,0,25-44,M,ASIAN / PACIFIC ISLANDER,1030690,214752,40.756001,-73.832374,"{'type': 'Point', 'coordinates': [-73.832374, 40.756001]}"
262917063,2023-02-02T00:00:00.000,760,"BRIBERY,PUBLIC ADMINISTRATION",126,MISCELLANEOUS PENAL LAW,PL 2154002,F,B,42,2,45-64,M,BLACK,1011897,242507,40.832259,-73.900091,"{'type': 'Point', 'coordinates': [-73.900091, 40.832259]}"
262250460,2023-01-20T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,69,2,25-44,M,BLACK,1012601,175402,40.648069205970494,-73.89783303844322,"{'type': 'Point', 'coordinates': [-73.89783303844322, 40.648069205970494]}"
262051068,2023-01-18T00:00:00.000,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1601502,F,B,48,0,<18,M,BLACK,1011780,246837,40.844144,-73.900499,"{'type': 'Point', 'coordinates': [-73.900499, 40.844144]}"
261725050,2023-01-11T00:00:00.000,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,M,14,1,25-44,M,WHITE,987341,215631,40.75853318613154,-73.98884266079277,"{'type': 'Point', 'coordinates': [-73.98884266079277, 40.75853318613154]}"
263255194,2023-02-08T00:00:00.000,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,PL 2200300,M,S,120,0,45-64,M,WHITE,962206,166712,40.624236,-74.079408,"{'type': 'Point', 'coordinates': [-74.079408, 40.624236]}"
262567235,2023-01-26T00:00:00.000,490,"STOLEN PROPERTY 3,POSSESSION",232,POSSESSION OF STOLEN PROPERTY,PL 1654000,M,M,25,0,45-64,M,BLACK HISPANIC,1000414,230242,40.79862228,-73.94161894,"{'type': 'Point', 'coordinates': [-73.94161894, 40.79862228]}"
264990298,2023-03-12T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,6,0,25-44,M,WHITE,983148,206297,40.73291416,-74.00397627,"{'type': 'Point', 'coordinates': [-74.00397627, 40.73291416]}"
265228389,2023-03-16T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,Q,110,0,65+,F,WHITE HISPANIC,1019946,206619,40.733729,-73.871197,"{'type': 'Point', 'coordinates': [-73.871197, 40.733729]}"
261247810,2023-01-02T00:00:00.000,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 140100A,M,Q,106,0,25-44,M,BLACK,1031898,186189,40.677597,-73.828216,"{'type': 'Point', 'coordinates': [-73.828216, 40.677597]}"
263859511,2023-02-18T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,61,0,25-44,M,WHITE,994075,160235,40.60647891,-73.96461624,"{'type': 'Point', 'coordinates': [-73.96461624, 40.60647891]}"
264511843,2023-03-03T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,B,42,0,25-44,M,WHITE HISPANIC,1016161,243994,40.836327,-73.884678,"{'type': 'Point', 'coordinates': [-73.884678, 40.836327]}"
265246598,2023-03-17T00:00:00.000,494,"STOLEN PROPERTY 2,1,POSSESSION",111,POSSESSION OF STOLEN PROPERTY,PL 1654501,F,K,62,0,<18,M,WHITE HISPANIC,983296,165412,40.6206941,-74.00343646,"{'type': 'Point', 'coordinates': [-74.00343646, 40.6206941]}"
262145508,2023-01-19T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,70,0,25-44,M,WHITE,997277,164716,40.6187742,-73.95307591,"{'type': 'Point', 'coordinates': [-73.95307591, 40.6187742]}"
261721173,2023-01-11T00:00:00.000,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,K,83,0,25-44,M,BLACK,1007127,193705,40.698323,-73.917495,"{'type': 'Point', 'coordinates': [-73.917495, 40.698323]}"
262180720,2023-01-19T00:00:00.000,847,"NY STATE LAWS,UNCLASSIFIED FEL",125,NYS LAWS-UNCLASSIFIED FELONY,VTL05110FE,F,M,28,0,25-44,M,WHITE HISPANIC,997571,234556,40.810469,-73.951878,"{'type': 'Point', 'coordinates': [-73.951878, 40.810469]}"
261756381,2023-01-12T00:00:00.000,793,WEAPONS POSSESSION 3,118,DANGEROUS WEAPONS,PL 2650201,F,K,69,1,45-64,M,BLACK,1011359,174331,40.64513343,-73.90231306,"{'type': 'Point', 'coordinates': [-73.90231306, 40.64513343]}"
262179261,2023-01-19T00:00:00.000,508,"DRUG PARAPHERNALIA,   POSSESSE",235,DANGEROUS DRUGS,PL 2205003,M,Q,101,0,25-44,M,WHITE HISPANIC,1051431,160907,40.608075,-73.758047,"{'type': 'Point', 'coordinates': [-73.758047, 40.608075]}"
262409268,2023-01-24T00:00:00.000,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,PL 2403002,M,B,50,0,25-44,M,WHITE HISPANIC,1010983,261033,40.883111,-73.90332,"{'type': 'Point', 'coordinates': [-73.90332, 40.883111]}"
262532371,2023-01-26T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510D,F,S,121,0,18-24,M,ASIAN / PACIFIC ISLANDER,937288,151471,40.582305,-74.169067,"{'type': 'Point', 'coordinates': [-74.169067, 40.582305]}"
263754593,2023-02-16T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL05110MU,M,K,62,0,25-44,M,WHITE,982673,161186,40.60909452,-74.00567963,"{'type': 'Point', 'coordinates': [-74.00567963, 40.60909452]}"
261850388,2023-01-13T00:00:00.000,199,AGGRAVATED CRIMINAL CONTEMPT,126,MISCELLANEOUS PENAL LAW,PL 2155203,F,K,83,0,18-24,M,BLACK,1007127,193705,40.698323,-73.917495,"{'type': 'Point', 'coordinates': [-73.917495, 40.698323]}"
263741935,2023-02-16T00:00:00.000,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 160102A,F,K,90,0,25-44,M,WHITE,998016,196598,40.706283,-73.950348,"{'type': 'Point', 'coordinates': [-73.950348, 40.706283]}"
263039798,2023-02-04T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,Q,110,0,25-44,M,WHITE HISPANIC,1019946,206619,40.733729,-73.871197,"{'type': 'Point', 'coordinates': [-73.871197, 40.733729]}"
261881124,2023-01-13T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,50,0,25-44,M,ASIAN / PACIFIC ISLANDER,1012431,263496,40.889867,-73.898076,"{'type': 'Point', 'coordinates': [-73.898076, 40.889867]}"
261739923,2023-01-11T00:00:00.000,112,MENACING 1ST DEGREE (VICT NOT,126,MISCELLANEOUS PENAL LAW,PL 1201300,F,Q,115,0,25-44,M,WHITE HISPANIC,1015751,214532,40.75546113,-73.88629853,"{'type': 'Point', 'coordinates': [-73.88629853, 40.75546113]}"
262412571,2023-01-24T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,68,0,18-24,M,WHITE HISPANIC,981963,168127,40.628147,-74.008236,"{'type': 'Point', 'coordinates': [-74.008236, 40.628147]}"
